begintime,records,battV_min,airTC_avg,relav_humid,LWmV_avg,LWMdry_tot,LWMcon_tot,LWMwet_tot,rain_mm_tot,time_interval,hydrocode
2014-10-02 07:15:00,12727,NULL,14.63553,99.998,278.4943,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 07:30:00,12728,NULL,14.42867,99.998,278.3864,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 07:45:00,12729,NULL,14.34,99.998,279.2981,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 08:00:00,12730,NULL,14.47253,99.998,278.887,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 08:15:00,12731,NULL,14.84067,99.998,278.7181,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 08:30:00,12732,NULL,14.98093,99.998,277.7749,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 08:45:00,12733,NULL,15.26753,99.176,276.9853,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 09:00:00,12734,NULL,15.43567,98.718,276.8541,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 09:15:00,12735,NULL,15.58047,98.324,276.7076,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 09:30:00,12736,NULL,15.962,96.876,276.2741,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 09:45:00,12737,NULL,16.37646,95.684,275.9994,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 10:00:00,12738,NULL,16.36867,95.996,276.1174,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 10:15:00,12739,NULL,16.47947,95.041,276.0828,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 10:30:00,12740,NULL,16.8708,93.994,275.743,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 10:45:00,12741,NULL,17.09573,92.21,275.5822,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 11:00:00,12742,NULL,17.65267,90.98,275.3624,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 11:15:00,12743,NULL,18.42773,87.308,274.8893,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 11:30:00,12744,NULL,19.4478,83.806,274.7682,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 11:45:00,12745,NULL,19.15,85.65,274.699,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-02 12:00:00,12746,NULL,18.70347,84.97,275.0012,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 12:15:00,12747,NULL,19.4334,84.531,274.5759,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-02 12:30:00,12748,NULL,20.1732,78.926,274.3459,5,10,0,NULL,15,AHSGP-O_canopy
2014-10-02 12:45:00,12749,NULL,21.59827,68.93,273.7904,6,9,0,NULL,15,AHSGP-O_canopy
2014-10-02 13:00:00,12750,NULL,22.97173,64.589,273.1992,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 13:15:00,12751,NULL,22.8966,68.945,273.0293,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 13:30:00,12752,NULL,21.41267,72.039,273.5492,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 13:45:00,12753,NULL,21.45567,69.214,273.7212,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 14:00:00,12754,NULL,22.624,61.724,273.2541,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 14:15:00,12755,NULL,23.5392,59.82,273.1331,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 14:30:00,12756,NULL,23.4596,60.949,272.8512,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 14:45:00,12757,NULL,22.60353,62.574,272.9265,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 15:00:00,12758,NULL,23.03727,56.765,273.012,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 15:15:00,12759,NULL,24.2198,55.537,272.7749,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 15:30:00,12760,NULL,23.7688,55.453,272.6762,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 15:45:00,12761,NULL,23.49887,58.793,272.5358,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 16:00:00,12762,NULL,23.94787,55.041,272.4117,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 16:15:00,12763,NULL,23.96586,54.445,272.3353,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 16:30:00,12764,NULL,23.71753,57.433,272.55,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 16:45:00,12765,NULL,23.12433,58.83,272.6365,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 17:00:00,12766,NULL,22.90667,58.074,272.7698,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 17:15:00,12767,NULL,22.6568,59.656,272.9123,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 17:30:00,12768,NULL,22.4234,59.622,272.8543,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 17:45:00,12769,NULL,22.16527,60.542,272.8054,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 18:00:00,12770,NULL,21.59927,62.805,273.2684,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 18:15:00,12771,NULL,21.01607,65.091,273.2216,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 18:30:00,12772,NULL,20.418,67.46,273.2002,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 18:45:00,12773,NULL,19.91607,69.25,273.3885,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 19:00:00,12774,NULL,19.28053,71.562,273.4719,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 19:15:00,12775,NULL,18.7208,73.636,273.5716,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-02 19:30:00,12776,NULL,18.22347,76.06,273.7762,14,1,0,NULL,15,AHSGP-O_canopy
2014-10-02 19:45:00,12777,NULL,17.80673,76.863,273.9868,7,8,0,NULL,15,AHSGP-O_canopy
2014-10-02 20:00:00,12778,NULL,17.77,78.842,274.1017,4,11,0,NULL,15,AHSGP-O_canopy
2014-10-02 20:15:00,12779,NULL,17.5542,81.355,274.121,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-02 20:30:00,12780,NULL,17.25807,83.541,274.3123,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-02 20:45:00,12781,NULL,16.9188,85.691,274.7051,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 21:00:00,12782,NULL,16.94027,85.672,274.8486,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 21:15:00,12783,NULL,17.07093,86.664,274.8038,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 21:30:00,12784,NULL,16.91427,88.164,274.8719,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-02 21:45:00,12785,NULL,16.8452,89.148,275.1466,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 22:00:00,12786,NULL,16.3968,92.054,275.9098,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 22:15:00,12787,NULL,15.93373,94.002,276.4878,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 22:30:00,12788,NULL,15.81627,94.359,276.7238,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 22:45:00,12789,NULL,15.73267,94.992,276.7879,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 23:00:00,12790,NULL,16.13893,93.802,276.5366,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 23:15:00,12791,NULL,16.14247,94.63,276.678,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 23:30:00,12792,NULL,15.8722,95.707,276.9008,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-02 23:45:00,12793,NULL,15.73853,96.014,277.028,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 00:00:00,12794,NULL,15.734,94.674,276.7798,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 00:15:00,12795,NULL,15.59593,95.002,277.0107,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 00:30:00,12796,NULL,15.4362,94.623,276.8877,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 00:45:00,12797,NULL,15.436,94.55,276.7788,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 01:00:00,12798,NULL,15.41347,95.01,276.7248,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 01:15:00,12799,NULL,15.75527,93.746,276.27,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 01:30:00,12800,NULL,15.92927,93.863,276.1978,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 01:45:00,12801,NULL,15.8868,94.172,276.2476,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 02:00:00,12802,NULL,15.8416,95.027,276.503,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 02:15:00,12803,NULL,15.747,95.273,276.7004,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 02:30:00,12804,NULL,15.61767,96.105,276.8896,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 02:45:00,12805,NULL,15.59407,96.332,276.7838,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 03:00:00,12806,NULL,15.5646,96.535,277.0596,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 03:15:00,12807,NULL,15.51333,96.722,277.0932,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 03:30:00,12808,NULL,15.47114,96.994,277.0453,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 03:45:00,12809,NULL,15.36987,97.38,277.4544,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 04:00:00,12810,NULL,15.34407,97.566,277.4819,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 04:15:00,12811,NULL,15.43307,97.602,277.4198,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 04:30:00,12812,NULL,15.34247,97.88,277.5724,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 04:45:00,12813,NULL,15.38467,98.062,277.4747,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 05:00:00,12814,NULL,15.254,98.416,277.9916,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 05:15:00,12815,NULL,15.03513,98.898,278.474,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 05:30:00,12816,NULL,14.78887,99.66,277.8868,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 05:45:00,12817,NULL,14.5718,99.998,277.3628,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 06:00:00,12818,NULL,14.56707,99.998,281.1357,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 06:15:00,12819,NULL,14.50974,99.998,284.4874,0,6,9,NULL,15,AHSGP-O_canopy
2014-10-03 06:30:00,12820,NULL,14.4402,99.998,287.6294,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 06:45:00,12821,NULL,14.69167,99.998,286.1317,0,1,14,NULL,15,AHSGP-O_canopy
2014-10-03 07:00:00,12822,NULL,14.7628,99.998,282.1664,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 07:15:00,12823,NULL,14.97827,99.998,279.6593,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 07:30:00,12824,NULL,15.32767,99.939,278.5981,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 07:45:00,12825,NULL,15.55307,99.002,277.9936,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 08:00:00,12826,NULL,15.71867,98.714,277.7688,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 08:15:00,12827,NULL,15.90447,97.96,277.5134,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 08:30:00,12828,NULL,16,97.875,277.4147,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 08:45:00,12829,NULL,16.1254,97.18,277.2357,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 09:00:00,12830,NULL,16.49467,95.957,276.7655,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 09:15:00,12831,NULL,16.70127,94.828,276.5651,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 09:30:00,12832,NULL,17.00093,94.016,276.3585,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 09:45:00,12833,NULL,17.08293,93.27,276.2466,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 10:00:00,12834,NULL,17.93273,88.746,275.6636,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 10:15:00,12835,NULL,18.61053,86.779,274.8974,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 10:30:00,12836,NULL,18.54347,85.828,275.0999,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 10:45:00,12837,NULL,18.78733,86.562,274.9381,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 11:00:00,12838,NULL,18.9632,85.496,275.2484,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 11:15:00,12839,NULL,19.78494,79.808,274.8964,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 11:30:00,12840,NULL,20.1724,81.476,274.7438,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-03 11:45:00,12841,NULL,20.58327,77.943,274.5881,2,13,0,NULL,15,AHSGP-O_canopy
2014-10-03 12:00:00,12842,NULL,20.02514,82.773,274.8893,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-03 12:15:00,12843,NULL,18.9126,84.738,275.337,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 12:30:00,12844,NULL,19.18693,82.718,275.1803,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 12:45:00,12845,NULL,20.044,81.514,274.8374,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 13:00:00,12846,NULL,20.67953,81.15,275.2484,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 13:15:00,12847,NULL,20.68126,78.542,275.5191,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 13:30:00,12848,NULL,20.84426,78.714,274.7173,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-03 13:45:00,12849,NULL,21.0622,80.492,274.8719,3,12,0,NULL,15,AHSGP-O_canopy
2014-10-03 14:00:00,12850,NULL,20.49686,81.042,276.1357,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 14:15:00,12851,NULL,19.8464,85.216,276.1998,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 14:30:00,12852,NULL,19.9996,85.107,276.4318,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 14:45:00,12853,NULL,19.924,85.262,276.8093,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 15:00:00,12854,NULL,20.28413,82.318,276.3535,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 15:15:00,12855,NULL,20.2236,83.375,275.5283,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 15:30:00,12856,NULL,19.9614,85.402,276.5844,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 15:45:00,12857,NULL,19.8976,83.302,276.8164,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 16:00:00,12858,NULL,20.22973,81.732,276.8815,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 16:15:00,12859,NULL,20.311,82.652,276.9456,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 16:30:00,12860,NULL,19.98353,83.029,276.9579,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 16:45:00,12861,NULL,19.95467,84.844,277.6335,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 17:00:00,12862,NULL,19.93333,85.863,277.49,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-03 17:15:00,12863,NULL,19.38387,89.418,293.4576,0,2,13,NULL,15,AHSGP-O_canopy
2014-10-03 17:30:00,12864,NULL,18.9166,92.176,356.5001,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 17:45:00,12865,NULL,18.633,94.476,392.2041,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 18:00:00,12866,NULL,18.487,95.289,391.0371,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 18:15:00,12867,NULL,18.43393,96.554,380.9842,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 18:30:00,12868,NULL,18.3938,97.734,388.2776,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 18:45:00,12869,NULL,18.35907,98.136,394.811,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 19:00:00,12870,NULL,18.275,99.09,450.4897,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 19:15:00,12871,NULL,18.22273,99.808,460.1814,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 19:30:00,12872,NULL,18.19407,99.998,484.9565,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 19:45:00,12873,NULL,18.1468,99.998,504.7164,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 20:00:00,12874,NULL,18.096,99.998,475.2027,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 20:15:00,12875,NULL,18.06867,99.998,457.892,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 20:30:00,12876,NULL,18.07933,99.998,438.3488,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 20:45:00,12877,NULL,18.072,99.998,428.3011,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 21:00:00,12878,NULL,18.0118,99.998,419.1445,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 21:15:00,12879,NULL,17.958,99.998,413.4363,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 21:30:00,12880,NULL,17.93906,99.998,409.4701,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 21:45:00,12881,NULL,17.88534,99.998,407.6529,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 22:00:00,12882,NULL,17.819,99.998,405.0328,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 22:15:00,12883,NULL,17.7506,99.998,408.8301,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 22:30:00,12884,NULL,17.72486,99.998,406.0727,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 22:45:00,12885,NULL,17.70106,99.998,403.9278,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 23:00:00,12886,NULL,17.59173,99.998,402.1451,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 23:15:00,12887,NULL,17.5258,99.998,400.5273,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 23:30:00,12888,NULL,17.50447,99.998,396.8135,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-03 23:45:00,12889,NULL,17.486,99.998,394.1537,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 00:00:00,12890,NULL,17.4986,99.998,393.3967,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 00:15:00,12891,NULL,17.4816,99.998,392.4128,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 00:30:00,12892,NULL,17.44927,99.998,400.2393,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 00:45:00,12893,NULL,17.36173,99.998,399.6105,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 01:00:00,12894,NULL,17.31947,99.998,397.6966,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 01:15:00,12895,NULL,17.234,99.998,396.2253,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 01:30:00,12896,NULL,17.23333,99.998,394.6655,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 01:45:00,12897,NULL,17.29467,99.998,393.9095,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 02:00:00,12898,NULL,17.226,99.998,390.6362,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 02:15:00,12899,NULL,17.12513,99.998,389.3246,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 02:30:00,12900,NULL,17.10907,99.998,392.1319,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 02:45:00,12901,NULL,16.94907,99.998,391.7117,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 03:00:00,12902,NULL,16.828,99.998,392.2937,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 03:15:00,12903,NULL,16.88347,99.998,390.9903,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 03:30:00,12904,NULL,16.91147,99.998,389.2554,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 03:45:00,12905,NULL,17.20987,99.998,396.2559,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 04:00:00,12906,NULL,17.25933,99.998,394.1943,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 04:15:00,12907,NULL,17.24733,99.998,392.8228,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 04:30:00,12908,NULL,17.23467,99.998,391.4339,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 04:45:00,12909,NULL,16.9232,90.562,359.8212,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 05:00:00,12910,NULL,16.63827,90.781,318.3213,0,0,15,NULL,15,AHSGP-O_canopy
2014-10-04 05:15:00,12911,NULL,16.23047,68.738,285.3593,0,7,8,NULL,15,AHSGP-O_canopy
2014-10-04 05:30:00,12912,NULL,15.77493,67.242,276.1347,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-04 05:45:00,12913,NULL,15.3994,70.012,274.9106,1,14,0,NULL,15,AHSGP-O_canopy
2014-10-04 06:00:00,12914,NULL,15.59607,66.162,275.2291,0,15,0,NULL,15,AHSGP-O_canopy
2014-10-04 06:15:00,12915,NULL,15.61347,66.105,274.0407,6,9,0,NULL,15,AHSGP-O_canopy
2014-10-04 06:30:00,12916,NULL,15.61133,62.875,273.9063,9,6,0,NULL,15,AHSGP-O_canopy
2014-10-04 06:45:00,12917,NULL,15.59207,63.513,273.7008,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 07:00:00,12918,NULL,15.55433,65.138,273.6581,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 07:15:00,12919,NULL,15.2656,64.845,274.0346,12,3,0,NULL,15,AHSGP-O_canopy
2014-10-04 07:30:00,12920,NULL,15.2876,64.796,273.5634,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 07:45:00,12921,NULL,15.23593,64.957,273.5024,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 08:00:00,12922,NULL,14.98587,65.568,273.4719,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 08:15:00,12923,NULL,14.9266,64.476,273.4892,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 08:30:00,12924,NULL,15.07793,63.824,273.3427,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 08:45:00,12925,NULL,15.4874,59.595,273.0801,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 09:00:00,12926,NULL,16.44727,54.751,272.6569,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 09:15:00,12927,NULL,17.12733,54.869,272.2091,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 09:30:00,12928,NULL,17.48827,58.103,271.9212,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 09:45:00,12929,NULL,16.91107,57.899,272.2784,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 10:00:00,12930,NULL,15.40547,61.906,272.6375,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 10:15:00,12931,NULL,15.39747,62.611,272.5561,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 10:30:00,12932,NULL,15.31813,58.849,272.1603,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 10:45:00,12933,NULL,14.22393,56.394,272.2661,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 11:00:00,12934,NULL,14.36387,55.989,272.1542,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 11:15:00,12935,NULL,14.2222,53.029,272.085,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 11:30:00,12936,NULL,15.32773,55.125,271.8561,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 11:45:00,12937,NULL,15.99673,44.599,271.7137,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 12:00:00,12938,NULL,16.24813,43.121,271.1205,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 12:15:00,12939,NULL,16.04447,43.291,271.3321,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 12:30:00,12940,NULL,16.0928,42.853,271.3952,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 12:45:00,12941,NULL,16.31447,43.792,271.3127,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 13:00:00,12942,NULL,16.26107,44.345,271.3097,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 13:15:00,12943,NULL,15.70067,45.636,271.4114,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 13:30:00,12944,NULL,15.62533,43.908,271.4155,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 13:45:00,12945,NULL,15.59853,43.009,271.4307,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 14:00:00,12946,NULL,15.27727,41.359,271.3341,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 14:15:00,12947,NULL,14.29147,39.286,271.3188,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 14:30:00,12948,NULL,15.09413,39.244,271.1377,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 14:45:00,12949,NULL,14.97067,40.234,271.1143,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 15:00:00,12950,NULL,15.16007,36.519,271.0828,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 15:15:00,12951,NULL,15.23933,35.513,270.9332,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 15:30:00,12952,NULL,14.82407,36.519,270.9444,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 15:45:00,12953,NULL,14.8392,40.094,270.9546,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 16:00:00,12954,NULL,14.86833,39.527,270.7816,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 16:15:00,12955,NULL,13.91313,41.362,270.9841,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 16:30:00,12956,NULL,12.86073,45.33,270.9983,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 16:45:00,12957,NULL,12.17347,42.093,271.1581,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 17:00:00,12958,NULL,11.5886,42.048,271.1479,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 17:15:00,12959,NULL,11.0478,45.078,271.2079,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 17:30:00,12960,NULL,10.44047,44.378,271.2303,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 17:45:00,12961,NULL,10.12767,46.363,271.2018,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 18:00:00,12962,NULL,10.0068,47.277,271.2354,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 18:15:00,12963,NULL,9.970134,48.382,271.3759,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 18:30:00,12964,NULL,9.925334,43.56,271.2944,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 18:45:00,12965,NULL,9.7158,44.445,271.3891,15,0,0,NULL,15,AHSGP-O_canopy
2014-10-04 19:00:00,12966,NULL,9.338334,46.975,271.3819,15,0,0,NULL,15,AHSGP-O_canopy
