"TOA5","CR200Series","CR200X","No_SN","CR200X.Std.03","AHSGP_May2014B.CR2","50701","Min15"
"TIMESTAMP","RECORD","AirTC_Avg","AirTC_2_Avg","RH","RH_2","LWmV_Avg","LWmV_2_Avg","LWMDry_Tot","LWMDry_2_Tot","LWMCon_Tot","LWMCon_2_Tot","LWMWet_Tot","LWMWet_2_Tot","Rain_mm_Tot"
"TS","RN","Deg C","Deg C","%","%","mV","mV","Minutes","Minutes","Minutes","Minutes","Minutes","Minutes","mm"
"","","Avg","Avg","Smp","Smp","Avg","Avg","Tot","Tot","Tot","Tot","Tot","Tot","Tot"
"2015-03-26 10:15:00",25724,9.137667,9.616801,98.898,98.722,335.0816,445.9954,0,0,0,0,15,15,0.254
"2015-03-26 10:30:00",25725,9.6628,10.18053,98.906,98.664,284.3775,384.5312,0,0,9,0,6,15,0
"2015-03-26 10:45:00",25726,11.03513,11.5152,90.398,90.951,277.1115,354.639,0,0,15,0,0,15,0
"2015-03-26 11:00:00",25727,11.8252,12.31793,95.533,95.486,278.1718,346.5468,0,0,15,0,0,15,0
"2015-03-26 11:15:00",25728,11.80353,12.2612,95.882,95.558,280.0256,341.5997,0,0,15,0,0,15,0
"2015-03-26 11:30:00",25729,12.08773,12.409,94.656,96.16,281.6343,338.0486,0,0,15,0,0,15,0
"2015-03-26 11:45:00",25730,12.1422,12.62627,95.484,95.832,282.08,334.8008,0,0,15,0,0,15,0
"2015-03-26 12:00:00",25731,12.595,13.05967,95.642,95.672,283.1412,330.3848,0,0,13,0,2,15,0
"2015-03-26 12:15:00",25732,13.7016,14.1826,90.812,90.93,283.3528,324.1333,0,0,13,0,2,15,0
"2015-03-26 12:30:00",25733,14.59047,15.03573,90.684,91.18,282.2387,314.8242,0,0,14,0,1,15,0
"2015-03-26 12:45:00",25734,15.4908,15.902,83.914,84.52,282.3079,304.2482,0,0,14,0,1,15,0
"2015-03-26 13:00:00",25735,17.46627,17.85087,84.27,84.781,278.8473,287.7637,0,0,15,4,0,11,0
"2015-03-26 13:15:00",25736,17.62173,18.04913,80.22,80.406,275.0338,273.4118,4,9,11,6,0,0,0
"2015-03-26 13:30:00",25737,18.42367,18.86834,76.836,77.109,272.9255,270.456,15,15,0,0,0,0,0
"2015-03-26 13:45:00",25738,18.1972,18.63,80.148,78.21,272.9896,270.8213,15,15,0,0,0,0,0
"2015-03-26 14:00:00",25739,19.0476,19.4622,70.468,72.852,272.8268,270.2515,15,15,0,0,0,0,0
"2015-03-26 14:15:00",25740,19.9568,20.32547,69.46,69.228,272.4666,269.7132,15,15,0,0,0,0,0
"2015-03-26 14:30:00",25741,19.9416,20.26587,68.57,68.848,272.3048,269.8618,15,15,0,0,0,0,0
"2015-03-26 14:45:00",25742,20.38533,20.73973,68.43,68.738,271.7563,269.5992,15,15,0,0,0,0,0
"2015-03-26 15:00:00",25743,20.74187,21.046,66.632,66.892,271.7269,269.7153,15,15,0,0,0,0,0
"2015-03-26 15:15:00",25744,21.48753,21.87294,63.603,64.097,271.4948,269.4853,15,15,0,0,0,0,0
"2015-03-26 15:30:00",25745,21.6162,21.9854,62.728,61.863,271.5356,269.4741,15,15,0,0,0,0,0
"2015-03-26 15:45:00",25746,21.8446,22.206,64.158,63.266,271.4939,269.3846,15,15,0,0,0,0,0
"2015-03-26 16:00:00",25747,21.37387,21.69233,64.906,65.125,271.8368,269.7397,15,15,0,0,0,0,0
"2015-03-26 16:15:00",25748,21.43627,21.81153,59.874,60,271.9925,269.989,15,15,0,0,0,0,0
"2015-03-26 16:30:00",25749,21.61874,21.99153,62.862,62.716,271.9029,269.6797,15,15,0,0,0,0,0
"2015-03-26 16:45:00",25750,22.15867,22.45147,59.591,59.443,271.5519,269.524,15,15,0,0,0,0,0
"2015-03-26 17:00:00",25751,22.05373,22.45693,60.802,60.868,271.6404,269.6888,15,15,0,0,0,0,0
"2015-03-26 17:15:00",25752,22.08427,22.5004,61.187,61.175,271.6119,269.5759,15,15,0,0,0,0,0
"2015-03-26 17:30:00",25753,21.77027,22.19193,59.958,59.967,271.9314,269.989,15,15,0,0,0,0,0
"2015-03-26 17:45:00",25754,21.6796,22.02493,60.375,60.429,271.9883,270.0897,15,15,0,0,0,0,0
"2015-03-26 18:00:00",25755,21.37293,21.74533,60.237,60.041,272.0606,270.0897,15,15,0,0,0,0,0
"2015-03-26 18:15:00",25756,21.19953,21.65673,61.812,61.712,272.1501,273.9491,15,13,0,0,0,2,0
"2015-03-26 18:30:00",25757,20.60453,20.9954,77.121,75.578,326.4339,369.2432,5,0,2,3,8,12,0.762
"2015-03-26 18:45:00",25758,17.80073,18.3752,87.656,86.96,411.2884,486.3576,0,0,0,0,15,15,1.016
"2015-03-26 19:00:00",25759,17.26787,17.76133,90.248,89.859,332.894,325.4113,0,0,0,0,15,15,0.254
"2015-03-26 19:15:00",25760,16.64953,17.1032,92.623,91.88,290.8488,298.9857,0,0,0,0,15,15,0
"2015-03-26 19:30:00",25761,15.90907,16.40693,97.142,96.648,312.8716,426.1083,0,0,0,0,15,15,0
"2015-03-26 19:45:00",25762,15.30153,15.7272,99.294,98.984,314.1496,420.6708,0,0,0,0,15,15,0
"2015-03-26 20:00:00",25763,16.40333,16.78607,91.02,90.246,304.8394,400.9872,0,0,0,0,15,15,0
"2015-03-26 20:15:00",25764,16.10153,16.57987,94.434,93.652,385.739,390.0562,0,0,0,0,15,15,0.508
"2015-03-26 20:30:00",25765,15.628,16.053,90.418,89.886,338.3346,317.8207,0,0,0,0,15,15,0
"2015-03-26 20:45:00",25766,15.74133,16.1526,83.855,83.226,317.5602,301.0584,0,0,0,0,15,15,0
"2015-03-26 21:00:00",25767,15.94787,16.36427,80.188,80.808,304.1231,295.5333,0,0,0,0,15,15,0
"2015-03-26 21:15:00",25768,15.3106,15.6978,88.334,87.734,299.4752,293.4984,0,0,0,0,15,15,0
"2015-03-26 21:30:00",25769,14.72207,15.12087,92.382,92.527,328.8962,325.2546,0,0,0,0,15,15,0
"2015-03-26 21:45:00",25770,14.04533,14.437,91.367,90.986,338.2969,331.672,0,0,0,0,15,15,0
"2015-03-26 22:00:00",25771,14.0478,14.41633,80.004,79.738,312.1573,304.2147,0,0,0,0,15,15,0
"2015-03-26 22:15:00",25772,13.41127,13.8036,78.714,78.386,286.1276,281.677,0,0,3,11,12,4,0
"2015-03-26 22:30:00",25773,12.82313,13.20493,80.984,80.119,278.0283,276.7207,0,0,15,15,0,0,0
"2015-03-26 22:45:00",25774,12.38833,12.78907,77.16,76.8,276.8683,274.5871,0,2,15,13,0,0,0
"2015-03-26 23:00:00",25775,11.4892,11.86873,77.441,77.132,274.9727,272.9184,1,14,14,1,0,0,0
"2015-03-26 23:15:00",25776,11.0088,11.40187,77.304,76.8,274.4233,272.3638,0,15,15,0,0,0,0
"2015-03-26 23:30:00",25777,10.4332,10.83073,76.516,76.082,274.3073,272.3526,0,15,15,0,0,0,0
"2015-03-26 23:45:00",25778,9.880267,10.29627,78.502,77.888,314.9331,351.6201,1,7,7,1,7,7,0
"2015-03-27 00:00:00",25779,9.283733,9.771998,79.23,78.621,409.1181,450.9466,0,0,0,0,15,15,0.254
"2015-03-27 00:15:00",25780,9.185667,9.614267,76.666,76.117,300.2587,310.3472,0,0,0,0,15,15,0
"2015-03-27 00:30:00",25781,9.2036,9.626267,76.344,76.328,296.0034,301.9365,0,0,0,0,15,15,0
"2015-03-27 00:45:00",25782,8.9532,9.367535,77.314,78.273,294.7855,294.9676,0,0,0,1,15,14,0
"2015-03-27 01:00:00",25783,8.755866,9.1732,72.802,72.359,285.2901,289.4365,0,0,6,4,9,11,0
"2015-03-27 01:15:00",25784,8.656067,9.112134,79.117,78.512,405.6077,462.6529,0,0,0,0,15,15,0.254
"2015-03-27 01:30:00",25785,8.086801,8.535201,79.074,78.859,430.0908,464.455,0,0,0,0,15,15,0
"2015-03-27 01:45:00",25786,7.819867,8.262934,81.914,80.984,461.727,526.0585,0,0,0,0,15,15,0.508
"2015-03-27 02:00:00",25787,7.326133,7.822466,85.947,84.898,549.1232,543.6583,0,0,0,0,15,15,0.508
"2015-03-27 02:15:00",25788,7.0568,7.5672,87.115,86.373,497.0923,551.0535,0,0,0,0,15,15,0.762
"2015-03-27 02:30:00",25789,6.798134,7.307932,90.77,89.058,519.2026,572.8849,0,0,0,0,15,15,0.762
"2015-03-27 02:45:00",25790,6.383533,6.9024,94.186,93.613,503.182,517.191,0,0,0,0,15,15,0.762
"2015-03-27 03:00:00",25791,6.480533,6.904467,85.398,84.386,416.322,446.5133,0,0,0,0,15,15,0
"2015-03-27 03:15:00",25792,6.291467,6.896333,89.32,87.464,495.8936,607.4547,0,0,0,0,15,15,1.524
"2015-03-27 03:30:00",25793,5.913867,6.539,88.594,87.044,529.0704,612.0079,0,0,0,0,15,15,2.032
"2015-03-27 03:45:00",25794,5.648867,6.2612,92.336,90.214,536.4218,590.4949,0,0,0,0,15,15,1.27
"2015-03-27 04:00:00",25795,5.479,6.074067,93.474,91.648,491.4238,544.5048,0,0,0,0,15,15,0.762
"2015-03-27 04:15:00",25796,5.4862,6.058067,84.758,83.617,463.1699,460.3188,0,0,0,0,15,15,0.254
"2015-03-27 04:30:00",25797,5.506533,6.039733,90.71,90.056,421.0442,425.2526,0,0,0,0,15,15,0.254
"2015-03-27 04:45:00",25798,5.1482,5.6246,93.928,93.208,424.2748,486.492,0,0,0,0,15,15,0.508
"2015-03-27 05:00:00",25799,4.9912,5.4622,97.128,96.848,486.6609,420.5131,0,0,0,0,15,15,0.254
"2015-03-27 05:15:00",25800,4.902267,5.3344,98.617,98.523,379.6197,352.1971,0,0,0,0,15,15,0
"2015-03-27 05:30:00",25801,4.88,5.300666,98.902,98.703,363.2481,363.6185,0,0,0,0,15,15,0
"2015-03-27 05:45:00",25802,4.8206,5.2462,98.098,97.676,389.3755,366.4919,0,0,0,0,15,15,0
"2015-03-27 06:00:00",25803,4.825201,5.265334,98.664,98.398,410.7613,393.7528,0,0,0,0,15,15,0
"2015-03-27 06:15:00",25804,4.741466,5.170933,99.902,99.628,372.4911,435.0583,0,0,0,0,15,15,0.254
"2015-03-27 06:30:00",25805,4.690667,5.116067,99.998,99.957,524.053,489.2962,0,0,0,0,15,15,0.508
"2015-03-27 06:45:00",25806,4.605266,5.019866,99.998,99.848,534.2585,426.5367,0,0,0,0,15,15,0.254
"2015-03-27 07:00:00",25807,4.532667,4.952467,99.027,98.91,453.5361,420.0715,0,0,0,0,15,15,0
"2015-03-27 07:15:00",25808,4.536933,4.9696,97.781,97.552,384.0998,388.8362,0,0,0,0,15,15,0.254
"2015-03-27 07:30:00",25809,4.7504,5.187666,90.878,90.691,340.3237,346.791,0,0,0,0,15,15,0
"2015-03-27 07:45:00",25810,4.772933,5.1808,90.646,91.64,297.7433,314.8628,0,0,0,0,15,15,0
"2015-03-27 08:00:00",25811,4.829333,5.251533,84.988,85.781,288.5889,299.8842,0,0,0,0,15,15,0
"2015-03-27 08:15:00",25812,4.772,5.181733,86.96,87.086,286.4074,292.5592,0,0,0,0,15,15,0
"2015-03-27 08:30:00",25813,4.850267,5.361133,86.632,86.746,284.3235,287.3689,0,0,5,1,10,14,0
"2015-03-27 08:45:00",25814,4.7282,5.241,87.726,87.682,306.616,305.1396,0,0,0,0,15,15,0
"2015-03-27 09:00:00",25815,4.603867,5.139333,88.132,87.941,373.5096,384.5302,0,0,0,0,15,15,0
"2015-03-27 09:15:00",25816,4.628266,5.155333,86.369,86.527,401.965,439.4051,0,0,0,0,15,15,0
"2015-03-27 09:30:00",25817,4.664667,5.214467,84.412,84.779,398.4872,435.0267,0,0,0,0,15,15,0
"2015-03-27 09:45:00",25818,4.492,5.048867,90.054,90.214,409.6472,413.4791,0,0,0,0,15,15,0
"2015-03-27 10:00:00",25819,4.022533,4.616867,93.578,93.184,478.1963,463.2125,0,0,0,0,15,15,0
"2015-03-27 10:15:00",25820,4.312133,4.898534,84.27,84.41,420.4622,425.6393,0,0,0,0,15,15,0
"2015-03-27 10:30:00",25821,4.266467,4.801534,87.779,87.734,363.473,380.159,0,0,0,0,15,15,0
"2015-03-27 10:45:00",25822,4.3356,4.9164,83.039,82.89,337.2926,348.8667,0,0,0,0,15,15,0
"2015-03-27 11:00:00",25823,4.644733,5.1846,81.844,82.027,319.1607,319.3968,0,0,0,0,15,15,0
"2015-03-27 11:15:00",25824,4.699266,5.263733,77.434,77.682,306.791,306.9864,0,0,0,0,15,15,0
"2015-03-27 11:30:00",25825,4.818467,5.353734,77.248,77.102,295.8529,300.5222,0,0,0,0,15,15,0
"2015-03-27 11:45:00",25826,5.028067,5.603467,75.869,75.378,284.581,297.1573,0,0,8,0,7,15,0
"2015-03-27 12:00:00",25827,5.204733,5.825866,75.824,75.523,278.596,292.663,0,0,15,0,0,15,0
"2015-03-27 12:15:00",25828,5.5214,6.119733,73.756,73.289,275.6147,287.4096,0,0,15,1,0,14,0
"2015-03-27 12:30:00",25829,6.204933,6.818934,69.156,68.664,274.7091,281.2039,1,0,14,14,0,1,0
"2015-03-27 12:45:00",25830,5.924601,6.482534,66.636,66.117,274.2126,278.9277,2,0,13,15,0,0,0
"2015-03-27 13:00:00",25831,6.331667,6.847933,64.292,62.695,273.6652,276.737,11,0,4,15,0,0,0
"2015-03-27 13:15:00",25832,6.396467,6.895,62.392,61.683,273.0558,273.6723,15,11,0,4,0,0,0
"2015-03-27 13:30:00",25833,6.517467,7.0356,64.593,62.849,273.3111,272.0769,15,15,0,0,0,0,0
"2015-03-27 13:45:00",25834,6.862466,7.328333,60.051,59.115,273.0791,271.325,15,15,0,0,0,0,0
"2015-03-27 14:00:00",25835,7.458,7.911467,58.934,59.105,272.7433,270.9759,15,15,0,0,0,0,0
"2015-03-27 14:15:00",25836,7.2382,7.714133,59.083,59.134,272.726,271.0309,15,15,0,0,0,0,0
"2015-03-27 14:30:00",25837,7.016733,7.520466,58.714,59.862,272.838,270.9373,15,15,0,0,0,0,0
"2015-03-27 14:45:00",25838,7.475466,8.039201,57.697,57.543,272.5734,270.6147,15,15,0,0,0,0,0
"2015-03-27 15:00:00",25839,7.967799,8.4292,56.843,56.86,272.2468,270.455,15,15,0,0,0,0,0
"2015-03-27 15:15:00",25840,8.488267,8.972466,54.804,56.072,272.0535,270.4072,15,15,0,0,0,0,0
"2015-03-27 15:30:00",25841,8.185333,8.6806,54.08,53.884,272.3709,270.4275,15,15,0,0,0,0,0
"2015-03-27 15:45:00",25842,7.937666,8.469334,51.128,50.476,272.3424,270.6615,15,15,0,0,0,0,0
"2015-03-27 16:00:00",25843,8.329066,8.698,52.273,52.249,272.2214,270.5354,15,15,0,0,0,0,0
"2015-03-27 16:15:00",25844,8.230132,8.7066,52.236,51.266,272.3964,270.6198,15,15,0,0,0,0,0
"2015-03-27 16:30:00",25845,8.150733,8.650733,51.478,51.067,272.3078,270.5079,15,15,0,0,0,0,0
"2015-03-27 16:45:00",25846,8.469466,9.008667,55.048,55.185,272.1471,270.3787,15,15,0,0,0,0,0
"2015-03-27 17:00:00",25847,8.6964,9.325267,47.236,46.917,271.9731,270.0154,15,15,0,0,0,0,0
"2015-03-27 17:15:00",25848,8.215933,8.762134,50.226,49.21,272.0555,270.3736,15,15,0,0,0,0,0
"2015-03-27 17:30:00",25849,8.500334,8.984666,49.876,50.384,272.0647,270.2983,15,15,0,0,0,0,0
"2015-03-27 17:45:00",25850,8.391334,8.897866,48.21,48.855,272.0972,270.3858,15,15,0,0,0,0,0
"2015-03-27 18:00:00",25851,8.150867,8.694066,45.085,45.198,272.141,270.4092,15,15,0,0,0,0,0
"2015-03-27 18:15:00",25852,8.028866,8.595667,47.386,47.452,272.1349,270.2831,15,15,0,0,0,0,0
"2015-03-27 18:30:00",25853,7.637067,8.172933,48.599,47.759,272.2336,270.6707,15,15,0,0,0,0,0
"2015-03-27 18:45:00",25854,7.427866,7.944666,47.955,47.966,272.4035,270.6697,15,15,0,0,0,0,0
"2015-03-27 19:00:00",25855,7.0024,7.504666,49.633,50.005,272.5012,270.7928,15,15,0,0,0,0,0
"2015-03-27 19:15:00",25856,6.7706,7.263067,48.764,48.521,272.604,270.7246,15,15,0,0,0,0,0
"2015-03-27 19:30:00",25857,6.532401,6.998533,48.734,48.644,272.5744,270.6188,15,15,0,0,0,0,0
"2015-03-27 19:45:00",25858,6.2344,6.749733,50.721,51.363,272.4707,270.805,15,15,0,0,0,0,0
"2015-03-27 20:00:00",25859,5.8714,6.338533,51.935,52.035,272.5744,270.7633,15,15,0,0,0,0,0
"2015-03-27 20:15:00",25860,5.569066,6.062734,53.082,53.544,272.8288,271.0777,15,15,0,0,0,0,0
"2015-03-27 20:30:00",25861,5.288599,5.791466,52.357,52.486,272.7067,270.8182,15,15,0,0,0,0,0
"2015-03-27 20:45:00",25862,5.145999,5.63,54.117,53.925,272.7108,270.918,15,15,0,0,0,0,0
"2015-03-27 21:00:00",25863,4.8488,5.329467,54.283,54.21,272.726,271.0045,15,15,0,0,0,0,0
"2015-03-27 21:15:00",25864,4.560534,5.061733,55.433,55.454,272.6487,271.0289,15,15,0,0,0,0,0
"2015-03-27 21:30:00",25865,4.3746,4.871,55.554,56.014,272.7902,270.921,15,15,0,0,0,0,0
"2015-03-27 21:45:00",25866,4.232733,4.714333,57.552,57.281,272.8838,271.1072,15,15,0,0,0,0,0
"2015-03-27 22:00:00",25867,4.189667,4.659734,57.347,57.189,272.8919,271.1743,15,15,0,0,0,0,0
"2015-03-27 22:15:00",25868,4.039333,4.521,57.358,57.435,272.9591,271.1754,15,15,0,0,0,0,0
"2015-03-27 22:30:00",25869,3.782134,4.286733,57.865,57.998,272.9184,271.1153,15,15,0,0,0,0,0
"2015-03-27 22:45:00",25870,3.346533,3.855999,59.839,60.125,272.9845,271.2639,15,15,0,0,0,0,0
"2015-03-27 23:00:00",25871,3.053267,3.546467,62.209,61.953,273.0527,271.4572,15,15,0,0,0,0,0
"2015-03-27 23:15:00",25872,2.749267,3.2432,64.572,64.626,273.2562,271.4369,15,15,0,0,0,0,0
"2015-03-27 23:30:00",25873,2.478333,2.978267,64.652,64.55,273.2592,271.5193,15,15,0,0,0,0,0
"2015-03-27 23:45:00",25874,2.3888,2.8956,64.101,63.746,273.2664,271.5121,15,15,0,0,0,0,0
"2015-03-28 00:00:00",25875,2.153,2.653066,63.65,63.593,273.1442,271.5264,15,15,0,0,0,0,0
"2015-03-28 00:15:00",25876,1.887533,2.404933,66.115,66.066,273.1656,271.5762,15,15,0,0,0,0,0
"2015-03-28 00:30:00",25877,1.826733,2.293467,66.314,66.352,273.2918,271.7961,15,15,0,0,0,0,0
"2015-03-28 00:45:00",25878,1.637133,2.142733,62.257,62.068,273.4434,271.6729,15,15,0,0,0,0,0
"2015-03-28 01:00:00",25879,1.3988,1.9058,66.348,66.275,273.3946,271.6994,15,15,0,0,0,0,0
"2015-03-28 01:15:00",25880,1.272267,1.772467,65.4,65.375,273.2582,271.7197,15,15,0,0,0,0,0
"2015-03-28 01:30:00",25881,1.053333,1.536267,63.806,63.783,273.3335,271.7086,15,15,0,0,0,0,0
"2015-03-28 01:45:00",25882,0.7282,1.2178,64.759,64.906,273.4413,271.6261,15,15,0,0,0,0,0
"2015-03-28 02:00:00",25883,0.4780667,0.9744667,63.333,63.417,273.2715,271.6841,15,15,0,0,0,0,0
"2015-03-28 02:15:00",25884,0.3364667,0.8261334,62.511,62.458,273.3091,271.6058,15,15,0,0,0,0,0
"2015-03-28 02:30:00",25885,0.1901333,0.6805333,61.787,61.648,273.3009,271.675,15,15,0,0,0,0,0
"2015-03-28 02:45:00",25886,0.026,0.5245333,62.045,61.958,273.3121,271.6505,15,15,0,0,0,0,0
"2015-03-28 03:00:00",25887,-0.08620001,0.408,59.988,59.845,273.3101,271.5661,15,15,0,0,0,0,0
"2015-03-28 03:15:00",25888,-0.2505333,0.2508,56.98,56.774,273.2755,271.5478,15,15,0,0,0,0,0
"2015-03-28 03:30:00",25889,-0.5224667,-0.03233333,53.964,54.011,273.2277,271.4552,15,15,0,0,0,0,0
"2015-03-28 03:45:00",25890,-0.7828667,-0.2748,52.044,51.828,273.0689,271.3697,15,15,0,0,0,0,0
"2015-03-28 04:00:00",25891,-0.9254,-0.4332,53.384,52.937,273.0171,271.4888,15,15,0,0,0,0,0
"2015-03-28 04:15:00",25892,-1.2036,-0.7108667,54.998,55.155,273.1392,271.4583,15,15,0,0,0,0,0
"2015-03-28 04:30:00",25893,-1.537667,-1.052733,56.456,56.529,273.1931,271.4837,15,15,0,0,0,0,0
"2015-03-28 04:45:00",25894,-1.706267,-1.213467,56.341,56.314,273.1606,271.5468,15,15,0,0,0,0,0
"2015-03-28 05:00:00",25895,-1.969533,-1.4604,57.277,57.101,273.302,271.5132,15,15,0,0,0,0,0
"2015-03-28 05:15:00",25896,-1.8452,-1.344533,58.635,58.97,273.1646,271.5834,15,15,0,0,0,0,0
"2015-03-28 05:30:00",25897,-2.211267,-1.718933,61.519,61.438,273.2399,271.619,15,15,0,0,0,0,0
"2015-03-28 05:45:00",25898,-2.855333,-2.3622,61.773,62.031,273.3417,271.444,15,15,0,0,0,0,0
"2015-03-28 06:00:00",25899,-3.115,-2.612533,57.832,57.207,273.3051,271.5681,15,15,0,0,0,0,0
"2015-03-28 06:15:00",25900,-3.401401,-2.897267,55.656,55.99,273.3009,271.5732,15,15,0,0,0,0,0
"2015-03-28 06:30:00",25901,-3.514933,-3.0196,54.658,54.847,273.1656,271.6221,15,15,0,0,0,0,0
"2015-03-28 06:45:00",25902,-3.643,-3.1514,54.933,55.066,273.1931,271.5569,15,15,0,0,0,0,0
"2015-03-28 07:00:00",25903,-3.913067,-3.403933,54.382,54.341,273.3029,271.5529,15,15,0,0,0,0,0
"2015-03-28 07:15:00",25904,-4.078534,-3.581267,52.982,53.029,273.1574,271.6139,15,15,0,0,0,0,0
"2015-03-28 07:30:00",25905,-4.1744,-3.595866,52.165,52.16,273.2063,271.4369,15,15,0,0,0,0,0
"2015-03-28 07:45:00",25906,-3.842934,-3.2156,49.7,49.71,272.9428,271.3535,15,15,0,0,0,0,0
"2015-03-28 08:00:00",25907,-3.779067,-3.073467,49.435,49.123,272.782,271.2883,15,15,0,0,0,0,0
"2015-03-28 08:15:00",25908,-3.636933,-2.9452,49.416,48.63,272.8797,271.3087,15,15,0,0,0,0,0
"2015-03-28 08:30:00",25909,-3.179,-2.817267,48.49,50.246,272.5276,271.2914,15,15,0,0,0,0,0
"2015-03-28 08:45:00",25910,-3.119533,-2.5036,48.583,48.557,272.5327,271.2914,15,15,0,0,0,0,0
"2015-03-28 09:00:00",25911,-3.0862,-2.5172,47.953,47.735,272.6752,271.3331,15,15,0,0,0,0,0
"2015-03-28 09:15:00",25912,-2.9028,-2.322733,43.562,46.084,272.5612,271.2029,15,15,0,0,0,0,0
"2015-03-28 09:30:00",25913,-2.180267,-1.624733,43.916,44.136,272.1146,271.0299,15,15,0,0,0,0,0
"2015-03-28 09:45:00",25914,-1.651466,-1.127667,40.709,40.943,271.7543,270.7287,15,15,0,0,0,0,0
"2015-03-28 10:00:00",25915,-1.926533,-1.289733,42.062,43.695,271.6536,270.8172,15,15,0,0,0,0,0
"2015-03-28 10:15:00",25916,-2.302,-1.842867,41.986,41.742,271.8581,270.9169,15,15,0,0,0,0,0
"2015-03-28 10:30:00",25917,-2.111267,-1.628667,38.077,39.2,271.91,270.745,15,15,0,0,0,0,0
"2015-03-28 10:45:00",25918,-1.871,-1.3768,34.091,34.2,271.6729,270.628,15,15,0,0,0,0,0
"2015-03-28 11:00:00",25919,-1.797467,-1.2954,38.319,37.406,271.618,270.7776,15,15,0,0,0,0,0
"2015-03-28 11:15:00",25920,-1.196133,-0.7011999,36.388,35.679,271.5569,270.6412,15,15,0,0,0,0,0
"2015-03-28 11:30:00",25921,-1.224533,-0.8040666,35.659,35.954,271.7604,270.4672,15,15,0,0,0,0,0
"2015-03-28 11:45:00",25922,-1.160533,-0.7403333,31.071,31.906,271.679,270.3848,15,15,0,0,0,0,0
"2015-03-28 12:00:00",25923,-1.297933,-0.8112667,36.033,37.162,271.9965,270.5201,15,15,0,0,0,0,0
"2015-03-28 12:15:00",25924,-0.8160666,-0.2708667,41.242,41.454,271.9599,270.6005,15,15,0,0,0,0,0
"2015-03-28 12:30:00",25925,-0.6999334,-0.08853333,38.869,39.081,271.969,270.4987,15,15,0,0,0,0,0
"2015-03-28 12:45:00",25926,-1.218867,-0.7211334,40.894,40.535,271.7554,270.3787,15,15,0,0,0,0,0
"2015-03-28 13:00:00",25927,-0.7194666,-0.2339333,40.503,43.669,271.7014,270.1803,15,15,0,0,0,0,0
"2015-03-28 13:15:00",25928,-0.4227334,0.08833333,39.902,39.773,271.7971,270.0978,15,15,0,0,0,0,0
"2015-03-28 13:30:00",25929,-0.8389333,-0.2864,38.408,38.96,271.9853,270.1783,15,15,0,0,0,0,0
"2015-03-28 13:45:00",25930,-0.5615333,-0.0432,38.601,38.341,271.8744,269.9849,15,15,0,0,0,0,0
"2015-03-28 14:00:00",25931,-0.3722667,0.1452667,40.316,38.174,271.9762,269.8984,15,15,0,0,0,0,0
"2015-03-28 14:15:00",25932,-0.1961333,0.2468,37.616,37.512,271.6709,269.8048,15,15,0,0,0,0,0
"2015-03-28 14:30:00",25933,-0.5752,-0.1989333,38.171,38.916,271.617,269.93,15,15,0,0,0,0,0
"2015-03-28 14:45:00",25934,-1.1776,-0.7345334,43.57,44.687,271.4806,270.0256,15,15,0,0,0,0,0
"2015-03-28 15:00:00",25935,-2.062133,-1.5566,41.631,42.079,271.7218,270.2525,15,15,0,0,0,0,0
"2015-03-28 15:15:00",25936,-2.0822,-1.542133,39.033,39.094,271.8754,270.3868,15,15,0,0,0,0,0
"2015-03-28 15:30:00",25937,-1.715733,-1.143467,41.728,41.369,271.7147,270.2108,15,15,0,0,0,0,0
"2015-03-28 15:45:00",25938,-1.9716,-1.476867,39.533,39.528,271.7706,270.396,15,15,0,0,0,0,0
"2015-03-28 16:00:00",25939,-1.7158,-1.188867,41.454,42.248,271.7421,270.2057,15,15,0,0,0,0,0
"2015-03-28 16:15:00",25940,-1.854133,-1.317533,39.729,39.696,271.8256,270.2444,15,15,0,0,0,0,0
"2015-03-28 16:30:00",25941,-0.9714667,-0.45,35.628,36.067,271.6231,270.0765,15,15,0,0,0,0,0
"2015-03-28 16:45:00",25942,-0.5609333,0.03913333,36.431,36.298,271.2538,269.8089,15,15,0,0,0,0,0
"2015-03-28 17:00:00",25943,-1.562667,-1.067267,37.724,37.343,271.6984,270.2525,15,15,0,0,0,0,0
"2015-03-28 17:15:00",25944,-0.7284,-0.1773334,34.55,33.916,271.4338,269.7926,15,15,0,0,0,0,0
"2015-03-28 17:30:00",25945,-0.5009333,0.07606669,36.047,36.253,271.3941,269.8109,15,15,0,0,0,0,0
"2015-03-28 17:45:00",25946,-0.5656,0.02506667,35.948,35.761,271.5152,269.8241,15,15,0,0,0,0,0
"2015-03-28 18:00:00",25947,-0.7605333,-0.07946668,36.467,36.082,271.5651,269.9717,15,15,0,0,0,0,0
"2015-03-28 18:15:00",25948,-0.4517334,0.2378,35.197,36.39,271.558,269.7957,15,15,0,0,0,0,0
"2015-03-28 18:30:00",25949,-1.2136,-0.5947334,38.003,38.019,271.8113,270.2047,15,15,0,0,0,0,0
"2015-03-28 18:45:00",25950,-1.3586,-0.6979333,38.738,38.329,271.7961,270.1711,15,15,0,0,0,0,0
"2015-03-28 19:00:00",25951,-1.584733,-0.9665334,40.156,39.968,272.0484,270.3319,15,15,0,0,0,0,0
"2015-03-28 19:15:00",25952,-1.820267,-1.215067,38.803,38.933,272.0647,270.3217,15,15,0,0,0,0,0
